url,title,subtitle,price,common_expenses,squared_meters,dorms,bathrooms,location,coordinates,description,verified_seller,image_url,Superficie total,Superficie útil,Superficie de terraza,Dormitorios,Baños,Estacionamientos,Bodegas,Cantidad de pisos,Número de piso de la unidad,Tipo de departamento,Orientación,Antigüedad,Gastos comunes,Con condominio cerrado,Tipo de seguridad,Con conexión para lavarropas,Conserjería,Jacuzzi,Closets,Comedor de diario,Baño de visitas,Terraza,Comedor,Walk-in clóset,Homeoffice,Living,Patio,Dormitorio en suite,Balcón,Jardín,Cocina,Dormitorio y baño de servicio,Playroom,Parrilla,Piscina,Chimenea,Con área verde,Cancha de básquetbol,Cancha de paddle,Canchas de usos múltiples,Sauna,Refrigerador,Con cancha de fútbol,Cowork,Acceso a internet,Gimnasio,Salón de usos múltiples,Ascensor,Estacionamiento de visitas,Cancha de tenis,Lavandería,Salón de fiestas,Área de juegos infantiles,Área de cine,Azotea,Agua corriente,Línea telefónica,Gas natural,Caldera,Aire acondicionado,Calefacción,Cisterna,Generador eléctrico,Con energia solar,Admite mascotas,Amoblado,Uso comercial,Recepción,Ambientes,Departamentos por piso,Con logia,Rampa para silla de ruedas,Número de torre,currency
https://www.portalinmobiliario.com/MLC-2777771416,Departamento Serrano Id: 28940,Departamento en Venta  |  Publicado hace 19 días,1100,Gastos comunes aproximados $ 75.000,25 m² totales,1 dormitorio,1 baño,,"-33.4524724,-70.6479555",,,https://http2.mlstatic.com/D_NQ_NP_2X_861700-MLC80682398887_112024-F.webp,25 m²,25 m²,,1,1,0,0.0,,,Departamento,N,7 años,,,,,Sí,,,,No,,,,,,,,Sí,,,No,No,Sí,Sí,,,,,,,,,,,Sí,,,,,,No,,,No,,,,,,Sí,,,,Sí,No,,,1.0,,Sí,,,
https://www.portalinmobiliario.com/MLC-2778461358,Departamento Coronel Souper Id: 143132,Departamento en Venta  |  Publicado hace 18 días,1100,,24 m² totales,1 dormitorio,1 baño,,"-33.4570885,-70.6906436",,,https://http2.mlstatic.com/D_NQ_NP_2X_823624-MLC80710410913_112024-F.webp,24 m²,24 m²,,1,1,0,0.0,,,Departamento,S,0 años,,,,,No,,,,No,,,,,,,,Sí,,,No,No,No,No,,,,,,,,,,,No,,,,,,No,,,No,,,,,,No,,,,No,No,,,1.0,,No,,,
https://www.portalinmobiliario.com/MLC-2784631434,"Acogedor E Iluminado Departamento En Venta, Rozas #61",Departamento en Venta,1100,Gastos comunes aproximados $ 45.000,30 m² totales,1 dormitorio,1 baño,"Av. María Rozas Velásquez 61, Santiago, Estación Central, Metro Las Rejas, Estación Central, RM (Metropolitana)","-33.4538598,-70.7057141","Acogedor e iluminado departamento en VENTA, María Rozas Velásquez #61, Estación CentralDirección: María Rozas Velásquez N°61Comuna: ESTACIÓN CENTRALPrecio de Venta: 1.100UFValor de arriendo aprox: $260.000 mensualesGastos comunes: $45.000 aprox.Esta propiedad se encuentra ubicada en excelente sector, a sus alrededores se encuentra supermercados, con buena conectividad de locomoción (paradero de metro a pocas cuadras del edificio Metro Las Rejas), colectivos, estación de servicios, farmacias, bancos, colegios, Escuela de Conductores, Instituto Chileno de Ortodoncia y Hospital Clínico Mutual de SeguridadDescripción del inmueble:- Dormitorios: 1 dormitorio con amplio closet y ventanal- Baños: 1 baño (mueble con espejos, tina y recubrimiento en cerámica)- Cocina americana equipada con encimera, campana y horno- Conexión a lavadora- Termo de agua caliente- Ventanal- Depto full eléctrico- Piso disponible N°3Instalaciones del Edificio:- Acceso controlado y conserjería 24/7- Piscina y gimnasio- Sala de eventos y quincho- Estacionamiento de visitas- LavanderíaRequisitos de Arriendo:-3 últimas liquidaciones de sueldo-Renta de 3-4 veces el valor del arriendo-Certificado AFP (12 meses)-Certificado Dicom (Equifax platinum 360)-Cédula de identidadContáctanos y agenda tu visita:(atención de lunes a viernes de 10:00 a 19:00 y sábados desde 11:00 a 14:00)Bryan Vargas: +56 9 67193807Patricia Tosta: +56 9 99233644Cristbell: +56 9 48625815Fanny Escobillana: +56 9 86697544Hamid Mussa: +56 9 61568701Oficina: 225071911 / 229293416",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_897969-MLC80589919130_112024-F.webp,30 m²,30 m²,0 m²,1,1,0,0.0,1.0,3.0,Departamento,O,,45.000 CLP,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,,Sí,Sí,Sí,Sí,No,Sí,Sí,,No,,,,,,,,,,,,,,Sí,,1.0,,,,
https://www.portalinmobiliario.com/MLC-2786159144,"Venta Depto 1d / 1b Est. Central, A Pasos Del Metro",Departamento en Venta,1100,Gastos comunes aproximados $ 50.000,32 m² totales,1 dormitorio,1 baño,"A Pasos Del Metro San Alberto Hurtado, Terminal De Buses, San Alberto Hurtado, Estación Central, RM (Metropolitana)","-33.4554407,-70.6919636","¡Bienvenido a tu nuevo hogar al Precio mas Conveniente!
Este departamento, ubicado en el piso 23, ofrece una experiencia de vida elevada con vistas impresionantes y comodidades excepcionales.
Con un dormitorio amplio y luminoso, un baño moderno y funcional, este espacio es perfecto para aquellos que buscan comodidad y estilo. El living comedor es acogedor y espacioso, ideal para relajarse o entretener a amigos y familiares. La cocina, completamente amoblada y equipada con cocina encimera eléctrica, horno eléctrico y espacio para lavadora, es un lugar perfecto para despertar tu creatividad culinaria.
Disfruta de la brisa fresca y las vistas panorámicas desde la terraza privada, frente al living, donde podrás relajarte y desconectar del ajetreo de la ciudad. El departamento cuenta con piso flotante en todo el espacio y cerámica en el baño, además de ventanas de PVC y sistema de alarma para tu seguridad y tranquilidad.
El edificio ofrece una variedad de comodidades para el disfrute de sus residentes, incluyendo una piscina refrescante, una sala de eventos para celebrar ocasiones especiales, un gimnasio para mantenerse en forma, y una lavandería para mayor conveniencia. Además, cuenta con acceso controlado las 24 horas y cámaras de seguridad para garantizar la seguridad de todos los residentes.
Con una ubicación privilegiada a menos de una cuadra del metro, y cercano a comercios, terminal de buses, supermercado Hiper Lider, restaurantes y farmacias, este departamento ofrece la combinación perfecta de conveniencia y confort. Además, como propiedad exenta de contribuciones, podrás disfrutar de los beneficios adicionales de esta inversión.
No dejes pasar esta oportunidad única de vivir en este maravilloso departamento o como Inversión.
 
¡Contáctanos hoy mismo para programar una visita y descubrir todas las maravillas que tiene para ofrecer!
Las superficies y características entregadas de la propiedad son aproximadas y referenciales, y han sido proporcionadas por su dueño.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_659393-MLC80888673837_112024-F.webp,32 m²,30 m²,2 m²,1,1,0,0.0,18.0,25.0,Piso,O,8 años,50.000 CLP,Sí,Conserjeria,Sí,Sí,No,Sí,No,No,Sí,No,No,No,Sí,Sí,No,Sí,Sí,,No,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,Sí,Sí,No,Sí,Sí,No,No,Sí,Sí,No,No,Sí,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,1.0,1.0,No,No,1.0,
https://www.portalinmobiliario.com/MLC-2788718140,-695- Departamento Estudio (63777),Departamento en Venta,1100,Gastos comunes aproximados $ 39.000,21 m² totales,1 dormitorio,1 baño,"-695- Departamento Estudio, Centro Histórico de Santiago, Santiago, RM (Metropolitana)","-33.4321863,-70.6592151","OPORTUNIDAD DE INVERSIÓN , departamento ESTUDIO en excelente ubicación, próximo a grandes áreas verdes, Autopista Central, metro Santa Ana y Calicanto, comercios en general, colegios, universidades, etc.El estudio con 21 m2 , vista al Parque de los Reyes, cuenta con cocina integrada, totalmente equipada, encimera, horno ,campana y barra , un baño con conexión a lavadora. Agua caliente mediante termo eléctrico individual. No posee ni bodega ni estacionamiento.Abona sólo $ 39 mil de gastos comunes, especial para invertir , con un canon de arriendo de $200 mil.El edificio posee conserjería y seguridad 24/7, accesos controlados, citófono, estacionamientos de visita, gimnasio, quincho, sala de eventos, bicicletero y lavandería. Código Interno AS2J695No dejes de ver!!, para coordinar visita envía un mensaje y te atenderemos.M.P(63777)",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_912682-MLC80690009974_112024-F.webp,21 m²,21 m²,0 m²,1,1,0,0.0,0.0,0.0,Monoambiente,NO,34 años,39.000 CLP,,,Sí,Sí,No,,,,No,No,No,Sí,,,No,No,No,No,No,,Sí,No,No,No,,No,,No,No,,No,Sí,Sí,No,Sí,No,No,Sí,No,No,,No,,No,No,,No,Sí,No,,,Sí,No,No,Sí,0.0,0.0,Sí,No,,
https://www.portalinmobiliario.com/MLC-2793062398,Departamento Estudio R.cumming Esq. Balmaceda,Departamento en Venta,1100,Gastos comunes aproximados $ 42.000,27 m² totales,1 dormitorio,1 baño,"Av. Ricardo Cumming 1350, Santiago, Parque Los Reyes, Santiago, RM (Metropolitana)","-33.4293599,-70.6697219","Marcelo Pellegrini 9 9979 5461 Comodo departamento estudio ubicado en un primer piso, en Av. Ricardo Cumming entre Presidente Balmaceda y Yungay, vista norte, cocina integrada, instalación para lavadora, amplio closet, gasto común $40.000, edificio cuenta con conserjería 24/7, piscina, áreas verdes, juegos para niños, lavandería y sala de ventos, cercano a metro, restaurantes, comercio, parque balmaceda, supermercado, feria libre.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_913936-MLC80795669388_112024-F.webp,27 m²,27 m²,0 m²,1,1,0,0.0,1.0,1.0,Monoambiente,N,18 años,42.000 CLP,Sí,24 horas,Sí,Sí,No,Sí,,No,No,,No,No,No,No,No,,Sí,,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,Sí,No,No,No,No,No,No,No,No,Sí,No,No,Sí,,5.0,No,Sí,2.0,
https://www.portalinmobiliario.com/MLC-1552673231,Departamento En Venta De 3 Dorm. En Colina,Departamento en Venta,42500000,,50 m² totales,3 dormitorios,1 baño,"Calle Fray Camilo Henriquez, Centro de Colina, Colina, RM (Metropolitana)","-33.197588,-70.6755414","Amplio Departamento en Segundo piso, ubicado en villa San Alfonso en la calle Fray Camilo Henríquez de la comuna de Colina, cuenta con Áreas Verdes, Departamento de 50mts2. – 3 Dormitorios. – 1 Baño completo. – cocina independiente, Terraza cerrada Tiene conexión para lavadora. – No paga gastos comunes. – Exento de contribuciones. – Excelente Ubicación (Tiene ampliación no regularizada)

Metros Útiles: 50 m2 aprox

No dejes de visitar esta increíble propiedad, agenda una visita con nosotros
OFERTA ESTA SEMANA $42.500.000
¡Una real oportunidad para compra o inversión!
Precio Oferta: $42.500.000 + comisión corredora
Se recibe Efectivo, Crédito Hipotecario
Contáctenos:

-Av. Las Torres N° 730, Comuna de Quilicura.
-Huérfanos #1160 Of N° 1005, Comuna de Santiago.
-Larraín Alcalde #2216, La Serena

Fono: (2)2926 2537 Cel: (9)8992 8917 Cel.: (9)33982533 CARLOS MUÑOZ",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_998860-MLC80701691450_112024-F.webp,50 m²,50 m²,0 m²,3,1,0,0.0,0.0,0.0,Departamento,,0 años,0 CLP,No,,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,No,No,0.0,
https://www.portalinmobiliario.com/MLC-2773844216,Departamento En Venta En Maipú,Departamento en Venta,42500000,,43 m² totales,2 dormitorios,1 baño,"Agua Santa Con Cuatro Poniente, Maipu, Hospital El Carmen de Maipú, Maipú, RM (Metropolitana)","-33.5129989,-70.7919845","Dpto. en 3er. Piso con 2 Dormitorios y 1 Baño, Ubicado en Calle Agua Santa con Cuatro Poniente, en la Comuna de Maipú, Cercano a Colegios, Supermercados, Comisaria, Bomberos, Hospital del Carmen, Estación de Metro Plaza Maipú a 15 Minutos en Locomoción colectiva, conectividad con Autopista del Sol. 
Distribución:
- Living y Comedor separados de Ambiente - Cocina amoblada con piso cerámico
- Baño completo con cerámica en pisos y paredes - 2 Dormitorios con piso cerámico
- 43 m2 Útiles - Año construcción 1995
¡EXCELENTE OPORTUNIDAD DE COMPRA!
Precio: $ 42.500.000.- + 2% comisión corredora.
Se recibe Efectivo, Crédito Hipotecario, Crédito Leasing, subsidio (Excepto DS49)

Contáctenos:
- Huérfanos #1160 Of N° 1005, Santiago
- Av. Las Torres #730, Comuna de Quilicura.
- Larraín Alcalde #2216, La Serena
Fonos: – Cel.: 9 7779 1267 - 9 8992 8917 – 22 9262537",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_778648-MLC80600684483_112024-F.webp,43 m²,43 m²,0 m²,2,1,0,0.0,3.0,0.0,Departamento,,29 años,0 CLP,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,No,No,0.0,
https://www.portalinmobiliario.com/MLC-2734901466,Departamento Maruri Id: 18047,Departamento en Venta  |  Publicado hace 52 días,1116,Gastos comunes aproximados $ 35.000,22 m² totales,1 dormitorio,1 baño,,"-33.4238267,-70.656533",,,https://http2.mlstatic.com/D_NQ_NP_2X_915806-MLC79919934043_102024-F.webp,22 m²,22 m²,,1,1,0,0.0,,,Departamento,N,6 años,,,,,Sí,,,,No,,,,,,,,Sí,,,No,Sí,Sí,Sí,,,,,,,,,,,Sí,,,,,,Sí,,,No,,,,,,Sí,,,,No,No,,,1.0,,Sí,,,
https://www.portalinmobiliario.com/MLC-2733329576,"Venta El Bosque, Dpto Madrid, 2 Dorm, 1 Baño",Departamento en Venta,1117,,47 m² totales,2 dormitorios,1 baño,"Venta El Bosque, Dpto Madrid, 2 Dorm, 1 Baño, Lo Martinez, El Bosque, RM (Metropolitana)","-33.5781274,-70.6658036","OLATE PROPIEDADES VENDEDISPONIBLEDepartamento de 2 pisos Cuenta con 2 dormitorios, 1 baño, living-comedor, cocina amoblada, 47 mtrs2 construidos..Excelente locomoción, a pasos de Av. Padre Hurtado, cerca de centros educativos, hospital el pino, a minutos de la estación del metro Hospital El PinoDirección: Madrid 933, El BosqueReferencia: Madrid con Océano atlánticoValor de Venta : 1.117  UFFormas de pago- Crédito- Contado- Subsidio habitacionalHorario de Atención Oficina:Lunes a Jueves: 09:00 a 14:00 y 14:30 a 18:30 hrsViernes y Sábado: 9:00 a 13:00 hrs.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_952462-MLC77566372001_072024-F.webp,47 m²,47 m²,0 m²,2,1,0,0.0,2.0,0.0,Semi piso,,0 años,,No,24 horas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2.0,0.0,No,No,0.0,
https://www.portalinmobiliario.com/MLC-1547678097,"Departamento En Venta, Gran Oportunidad!",Departamento en Venta,1120,,22 m² totales,1 dormitorio,1 baño,"Coronel Souper  4060, San Alberto Hurtado, Estación Central, RM (Metropolitana)","-33.4570885,-70.6906435","Departamento en venta, piso 7, ubicado en la comuna de Estación Central, superficie de 22mts.Sus principales características son:- 1 Dormitorio- 1 Baño- Admite mascotas- Conexión a lavadoraAdemás el emplazamiento del inmueble cuenta con los siguientes servicios:- Vigilancia las 24hrs- Ascensor- Gimnasio- Quincho- Lavandería",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_982297-MLC78448357661_082024-F.webp,22 m²,22 m²,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.portalinmobiliario.com/MLC-2677529080,"Depto 1d Vista Cordillera, Calle Zenteno - Ofertar Desde:",Departamento en Venta,1120,Gastos comunes aproximados $ 55.000,27 m² totales,1 dormitorio,1 baño,"Zenteno 1200 - 1500, Parque O'Higgins, Santiago, RM (Metropolitana)","-33.4658858,-70.6497945","INICIO DE SUBASTA 21 DE OCTUBRESi tu opción es invertir, este departamento tiene una rentabilidad del 6%. Actualmente está arrendado, con un contrato hasta enero de 2025, renovable.Si lo quieres para ti, es una zona residencial tranquila, con control de acceso por torniquetes, conserjería 24 horas.Calle Zenteno, Santiago. Piso 13, un dormitorio y un baño, orientación poniente, piso de cerámica en cocina y comedor y alfombra en dormitorio. Cocina amoblada y equipada. Agua caliente por termo eléctrico individual.Tiene una bodega, Nº2359-B, en el tercer subterráneo.Conectividad con Autopista Central, a minutos de estación de Metro Rondizzoni, cercano a Universidad Bernardo O’Higgins, movilización, supermercado, colegio, universidad y clínica.¡Contáctanos para más información!Gasto Común aprox.: $55 000.-Ascensor (3), Gimnasio, Lavandería, Sala de Eventos.COMISIÓN PORTAL SUBASTAS :2% + IVAPortal Subastas es una plataforma de subastas en la que puedes hacer ofertas a partir del monto especificado en este anuncio como ""Ofertar desde"". Al ingresar tu oferta, el sistema te indicará la probabilidad de éxito. Al finalizar la subasta, la persona con la oferta más alta será notificado si su oferta es aceptada o no por el vendedor.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_868031-MLC78528887200_082024-F.webp,27 m²,27 m²,,1,1,0,1.0,,,,,,55.000 CLP,,,,,,,,,,,,,,,,,,,,,,Sí,,,,,,,,,Sí,,Sí,Sí,,Sí,,Sí,,,,,,,,,,,,,,,,,,,,,,,
https://www.portalinmobiliario.com/MLC-1535046907,Departamento En Venta En Santiago,Departamento en Venta,43000000,Gastos comunes aproximados $ 50.000,28 m² totales,1 dormitorio,1 baño,"San Pablo 2966, Barrio Yungay, Santiago, RM (Metropolitana)","-33.4355234,-70.6765959","DEPARTAMENTO EN VENTA EN SANTIAGO Av. San Pablo / Metro Cumming / Parque Quinta Normal1D - 1B$ 43.000.000.-Ideal para personal sola o matrimonio por lo que también es idóneo para inversión ya que se encuentra en una zona consolidada con alta demanda para arriendos tanto mensuales como diarios.Características del DEPARTAMENTO:* Piso: 2 con vista a patio interior.* Superficie: 28 m2Distribución:* Cocina integrada al living comedor, amoblada y equipada, con conexión para lavadora.* 1 dormitorio.* 1 bañoGastos comunes: $ 50.000.-Derecho de aseo: $ 7.500.-Valor de venta: $ 44.000.000.-Características del EDIFICIO:* Del año 2009, tiene muy buena seguridad, con conserjería las 24 horas,* Áreas comunes: estacionamientos para visitas, jardín.* Cuenta con excelente conectividad a pasos de avenidas Balmaceda, Av. Cumming, Autopistas, etc., cercano a paraderos de micros y a 1 km del metro Cumming.* Rodeado de gran variedad de comercios y servicios., al lado del supermercado Líder y muy cerca del gran parque Quinta Normal.Te gustaría conocer esta propiedad?Contáctame para agendar una visita! - KP334935 - KPD120204 -  - Publicado con KiteProp CRM Sistema Inmobiliario",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_792801-MLC79884995271_102024-F.webp,28 m²,28 m²,,1,1,0,,12.0,,,,15 años,50.000 CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
https://www.portalinmobiliario.com/MLC-1538071809,"Estudio, Excelente Ubicación Y Precio.",Departamento en Venta,43000000,,19 m² totales,1 baño,,"Manuel Rodríguez, Santiago, RM (Metropolitana)","-33.4461424,-70.6606212","Departamento Estudio en Manuel Rodríguez con Moneda
$43.000.000
Excelente departamento en pleno barrio cívico de Santiago, estudio de 19 mts2 con cocina cerrada y amoblada, un espacio a parte, para armar un pequeño comedor. Consta de un baño completo y se encuentra en segundo piso orientado hacia el norte, sin ruidos molestos.
El departamento está en excelente estado, desocupado, para habitarlo de inmediato.
Para inversión,los departamentos se arriendan con facilidad.
El departamento está ubicado a pasos metro Los Héroes, línbea 1 y de metro Sta. Ana a pasos, registro civil, comercios y el centro de Santiago.
El edificio cuenta además con estacionamiento de visitas.

Ejecutivas de venta:
Luisa Villarroel V. WS +56981374637
Mariella Bravo M. WS +56942323341",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_913088-MLC80145287925_102024-F.webp,19 m²,19 m²,0 m²,0,1,0,0.0,12.0,0.0,Departamento,N,0 años,0 CLP,Sí,,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,Sí,No,No,No,0.0,10.0,No,No,0.0,
https://www.portalinmobiliario.com/MLC-1539904803,Departamento En Venta De 1 Dorm. En Estación Central,Departamento en Venta  |  Publicado hace 41 días,43000000,Gastos comunes aproximados $ 30.000,20 m² totales,1 dormitorio,1 baño,,"-33.4540895,-70.7057476",,,https://http2.mlstatic.com/D_NQ_NP_2X_932602-MLC79912130630_102024-F.webp,20 m²,20 m²,0 m²,1,1,0,0.0,0.0,6.0,Loft,P,7 años,,Sí,,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Sí,No,Sí,Sí,No,Sí,No,No,No,No,Sí,No,Sí,Sí,No,No,Sí,Sí,No,No,No,No,Sí,1.0,0.0,No,No,0.0,
https://www.portalinmobiliario.com/MLC-1552635617,Departamento En Venta De 3 Dorm. En Quilicura,Departamento en Venta,43000000,,49 m² totales,3 dormitorios,1 baño,"Manuel Antonio Matta, San Luis, Quilicura, RM (Metropolitana)","-33.3634875,-70.7517389","Departamento en Segundo piso Manuel Antonio Matta Quilicura, cuenta con Áreas Verdes, Departamento de 50mts2. – 3 Dormitorios. – 1 Baño completo. – cocina independiente. Tiene conexión para lavadora. – No paga gastos comunes. – Exento de contribuciones. – Excelente Ubicación

Metros Útiles: 70 m2 aprox

No dejes de visitar esta increíble propiedad, agenda una visita con nosotros
OFERTA ESTA SEMANA $43.000.000
¡Una real oportunidad para compra o inversión!
Precio Oferta: $43.000.000 + comisión corredora
Se recibe Efectivo, Crédito Hipotecario
Contáctenos:

-Av. Las Torres N° 730, Comuna de Quilicura.
-Huérfanos #1160 Of N° 1005, Comuna de Santiago.
-Larraín Alcalde #2216, La Serena

Fono: (2)2926 2537 Cel: (9)8992 8917 Cel.: (9)33982533 CARLOS MUÑOZ",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_986691-MLC80965841503_112024-F.webp,49 m²,49 m²,0 m²,3,1,0,0.0,0.0,0.0,Departamento,,0 años,0 CLP,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,No,No,0.0,
https://www.portalinmobiliario.com/MLC-1553676449,En Venta Lindo Departamento Sector Mapocho.,Departamento en Venta,43000000,Gastos comunes aproximados $ 35.000,21 m² totales,1 dormitorio,1 baño,"Mapocho, Centro Histórico de Santiago, Santiago, RM (Metropolitana)","-33.4321863,-70.6592151","En venta! Lindo departamento tipo estudio en pleno centro de Santiago, ubicado en piso 19. Cuenta con cocina americana equipada con horno eléctrico, encimera eléctrica y campana, baño con shower, closet. El edificio cuenta con seguridad 24/7, gimnasio, sala de lavado, sala multiuso y reuniones. Cercano a todo lo que necesitas.Se recibe todo medio de pago! Para más información y agendar visitas, escríbeme a mi whatsapp +56 984540943.VENDE: SANHOUSE PROPIEDADES - KP370911 - KPD120304 -  - Publicado con KiteProp CRM Sistema Inmobiliario",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_653751-MLC80756911050_112024-F.webp,21 m²,21 m²,,1,1,0,,30.0,,,,11 años,35.000 CLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
https://www.portalinmobiliario.com/MLC-2521332774,Se Vende Departamento Metro Carlos Valdovinos,Departamento en Venta,43000000,Gastos comunes aproximados $ 50.000,21 m² totales,1 baño,,"Av. Vicuña Mackenna 3635, San Joaquín, Chile, Carlos Valdovinos, San Joaquín, RM (Metropolitana)","-33.4867854,-70.6204246","Ubicado en Vicuña Mackenna con Carlos Valdovinos. Departamento en 20° piso con espectacular vista hacia la cordillera y a Santiago, a pasos de metro Carlos Valdovinos. Cuenta con: - Homeoffice. - Cocina concepto abierto con cerámica. - Baño con tina. - Piso flotante. Edificio cuenta con: - Conserjería. - Sala de computación con Wifi gratis. - Gimnasio. - Piscina. - Quincho. - Sala multiusos. - Lavandería.- Sala de juegos para niños.Gastos Comunes $50.000 con gas incluido.",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_672903-MLC73584208381_122023-F.webp,21 m²,21 m²,0 m²,0,1,0,0.0,21.0,20.0,Monoambiente,O,13 años,50.000 CLP,,,,,,,,,,,,,,,,No,,Sí,,,Sí,Sí,No,,,No,,No,No,No,No,Sí,Sí,Sí,Sí,,,Sí,,Sí,No,,Sí,,,,,,No,No,No,Sí,No,No,Sí,,,,,,
https://www.portalinmobiliario.com/MLC-2725557996,"Se Vende Dpto 1d,1b, Metro 5 De Abril",Departamento en Venta,43000000,Gastos comunes aproximados $ 60.000,30 m² totales,1 dormitorio,1 baño,"Av. María Rozas Velásquez 55, Metro Las Rejas, Estación Central, RM (Metropolitana)","-33.4540895,-70.7057476","Dirección: Av. María Rozas Velásquez 55 con EcuadorComuna: Estación CentralRegión: XIII Región MetropolitanaTipo: DepartamentoMts2. Construidos:30Mts2. Terreno:Dormitorios: 1Baños: 1Piso:22Orientación: OrienteTipo de operación: VentaVENDE DEPARTAMENTO  Av. María Rozas Velásquez 55, consta de 1 dormitorio ,1 baño, living comedor , cocina americana completamente amoblada equipada, conexión a lavadora ,amplio balcón que conecta living con habitación, closet, ventanal termopanel, gasto común $60000 app, El edificio , cuenta con sala multiuso, piscina, acceso peatonal controlado ,Emplazado en un sector remodelado y consolidado de la comuna , cercano a farmacias, servicios públicos, supermercados , Restaurante, bancos, a cuadras de metro las Rejas , una gran conectividad,",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_729380-MLC79756086063_102024-F.webp,30 m²,28 m²,2 m²,1,1,0,0.0,23.0,22.0,Departamento,O,8 años,60.000 CLP,Sí,24 horas,Sí,Sí,No,Sí,No,No,Sí,Sí,No,No,Sí,No,Sí,Sí,No,Sí,No,No,Sí,Sí,No,No,No,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,Sí,Sí,No,Sí,No,No,No,No,Sí,No,Sí,No,Sí,Sí,,15.0,No,Sí,1.0,
https://www.portalinmobiliario.com/MLC-2730155140,Departamento Duplex / 4 Poniente Con Las Tinajas,Departamento en Venta,43000000,,46 m² totales,2 dormitorios,1 baño,"Pje. Uno 1500 - 1800, Hospital El Carmen de Maipú, Maipú, RM (Metropolitana)","-33.5164017,-70.7922286","SE VENDE amplio departamento Departamento Duplex / 4 Poniente con las TinajasPrimer Piso46 m2 utiles2 Dormitorios1 BañoLiving comedorPrimer piso completo con ceramicaAnte jardian techadoprotecciones en las ventanasA pasos de 4 Poniente con las Tinajas, locomoción, colegios, ferias libre, etc...¿Qué es un dúplex?Es un departamento de dos pisos, cuya conexión es a través de una escalera.Contáctenos",identidad verificada,https://http2.mlstatic.com/D_NQ_NP_2X_936654-MLC79824022201_102024-F.webp,46 m²,46 m²,,2,1,0,,,,Dúplex,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
